Iter,Time,Process,CPU Usage,Memory Usage,Disk Read Count,Disk Write Count,Disk Read Bytes,Disk Write Bytes
1,2025-02-09 11:11:30,DuckDuckGo.exe,0.0,2.987893610903389,152796,54072,114302706,120625399
1,2025-02-09 11:11:40,DuckDuckGo.exe,0.0,2.987893610903389,152800,54072,114303154,120625399
1,2025-02-09 11:11:50,DuckDuckGo.exe,0.0,2.987796304396162,152820,54075,114305394,120625735
1,2025-02-09 11:12:00,DuckDuckGo.exe,0.3,2.987796304396162,152832,54077,114311338,120625959
1,2025-02-09 11:12:10,DuckDuckGo.exe,0.3,2.9879179375301956,152836,54077,114311786,120625959
1,2025-02-09 11:12:20,DuckDuckGo.exe,0.0,2.9879179375301956,152844,54077,114312682,120625959
1,2025-02-09 11:12:30,DuckDuckGo.exe,0.0,2.9879422641570024,152850,54077,114313354,120625959
1,2025-02-09 11:12:40,DuckDuckGo.exe,0.0,2.9879422641570024,152856,54077,114314026,120625959
1,2025-02-09 11:12:50,DuckDuckGo.exe,0.0,2.9879422641570024,152862,54077,114314698,120625959
1,2025-02-09 11:13:00,DuckDuckGo.exe,0.3,2.985874500878434,152872,54077,114315818,120625959
1,2025-02-09 11:13:10,DuckDuckGo.exe,0.0,2.985874500878434,152876,54077,114316266,120625959
1,2025-02-09 11:13:20,DuckDuckGo.exe,0.0,2.9861664204001146,152882,54077,114316938,120625959
1,2025-02-09 11:13:30,DuckDuckGo.exe,0.3,2.9861664204001146,152892,54077,114318058,120625959
1,2025-02-09 11:13:40,DuckDuckGo.exe,0.0,2.986069113892888,152894,54077,114318282,120625959
1,2025-02-09 11:13:50,DuckDuckGo.exe,0.0,2.986069113892888,152902,54077,114319178,120625959
1,2025-02-09 11:14:00,DuckDuckGo.exe,0.0,2.986093440519695,152916,54079,114325346,120626183
1,2025-02-09 11:14:10,DuckDuckGo.exe,0.3,2.985996134012468,152918,54079,114325570,120626183
1,2025-02-09 11:14:21,DuckDuckGo.exe,0.0,2.985996134012468,152928,54079,114326690,120626183
1,2025-02-09 11:14:31,DuckDuckGo.exe,0.3,2.986117767146501,152934,54079,114327362,120626183
1,2025-02-09 11:14:41,DuckDuckGo.exe,0.0,2.986117767146501,152938,54079,114327810,120626183
1,2025-02-09 11:14:51,DuckDuckGo.exe,0.3,2.986117767146501,152946,54079,114328706,120626183
1,2025-02-09 11:15:01,DuckDuckGo.exe,0.3,2.986117767146501,152958,54081,114334650,120626407
1,2025-02-09 11:15:11,DuckDuckGo.exe,0.0,2.986117767146501,152964,54081,114335322,120626407
1,2025-02-09 11:15:21,DuckDuckGo.exe,0.0,2.986117767146501,152970,54081,114335994,120626407
1,2025-02-09 11:15:31,DuckDuckGo.exe,0.0,2.986239400280535,152982,54081,114337338,120626407
1,2025-02-09 11:15:41,DuckDuckGo.exe,0.0,2.9862637269073415,152995,54084,114338794,120626743
1,2025-02-09 11:15:51,DuckDuckGo.exe,0.0,2.986069113892888,153003,54084,114339690,120626743
1,2025-02-09 11:16:01,DuckDuckGo.exe,0.0,2.9861907470269213,153019,54086,114346082,120626967
1,2025-02-09 11:16:11,DuckDuckGo.exe,0.0,2.9861907470269213,153019,54086,114346082,120626967
1,2025-02-09 11:16:21,DuckDuckGo.exe,0.0,2.9861907470269213,153029,54086,114347202,120626967
1,2025-02-09 11:16:31,DuckDuckGo.exe,0.0,2.9861907470269213,153037,54086,114348098,120626967
1,2025-02-09 11:16:41,DuckDuckGo.exe,0.0,2.9861907470269213,153039,54086,114348322,120626967
1,2025-02-09 11:16:51,DuckDuckGo.exe,0.0,2.9861907470269213,153059,54089,114350674,120627303
1,2025-02-09 11:17:01,DuckDuckGo.exe,0.0,2.9861907470269213,153071,54091,114356618,120627527
1,2025-02-09 11:17:11,DuckDuckGo.exe,0.0,2.9861907470269213,153075,54091,114357066,120627527
1,2025-02-09 11:17:21,DuckDuckGo.exe,0.0,2.9862880535341483,153083,54091,114357962,120627527
1,2025-02-09 11:17:31,DuckDuckGo.exe,0.0,2.9862880535341483,153089,54091,114358634,120627527
1,2025-02-09 11:17:41,DuckDuckGo.exe,0.3,2.9868718925775086,153118,54097,114399066,120628199
1,2025-02-09 11:17:51,DuckDuckGo.exe,0.0,2.9870665055919616,153185,54105,114476858,120629095
1,2025-02-09 11:18:01,DuckDuckGo.exe,0.0,2.9870908322187684,153208,54110,114484426,120629655
1,2025-02-09 11:18:12,DuckDuckGo.exe,0.3,2.9870908322187684,153214,54110,114485098,120629655
1,2025-02-09 11:18:22,DuckDuckGo.exe,0.0,2.9870908322187684,153220,54110,114485770,120629655
1,2025-02-09 11:18:32,DuckDuckGo.exe,0.0,2.9870908322187684,153228,54110,114486666,120629655
1,2025-02-09 11:18:42,DuckDuckGo.exe,0.0,2.9870908322187684,153232,54110,114487114,120629655
1,2025-02-09 11:18:52,DuckDuckGo.exe,0.0,2.9870908322187684,153238,54110,114487786,120629655
1,2025-02-09 11:19:02,DuckDuckGo.exe,0.0,2.9870908322187684,153254,54112,114494570,120629879
1,2025-02-09 11:19:12,DuckDuckGo.exe,0.0,2.9869935257115414,153256,54112,114494794,120629879
1,2025-02-09 11:19:22,DuckDuckGo.exe,0.0,2.9870908322187684,153259,54112,114495130,120629879
1,2025-02-09 11:19:32,DuckDuckGo.exe,0.0,2.987188138725995,153272,54112,114496586,120629879
1,2025-02-09 11:19:42,DuckDuckGo.exe,0.0,2.987188138725995,153274,54112,114496810,120629879
1,2025-02-09 11:19:52,DuckDuckGo.exe,0.0,2.987042178965155,153283,54112,114497930,120629879
1,2025-02-09 11:20:02,DuckDuckGo.exe,0.0,2.9870665055919616,153304,54117,114510378,120630439
1,2025-02-09 11:20:12,DuckDuckGo.exe,0.0,2.9870908322187684,153306,54117,114510602,120630439
1,2025-02-09 11:20:22,DuckDuckGo.exe,0.0,2.9870908322187684,153311,54119,114511162,120630663
1,2025-02-09 11:20:32,DuckDuckGo.exe,0.0,2.9870908322187684,153323,54119,114512842,120630663
1,2025-02-09 11:20:42,DuckDuckGo.exe,2.8,3.154020145366191,153324,54119,114512954,120630663
1,2025-02-09 11:20:52,DuckDuckGo.exe,0.0,3.1538741856053507,153340,54120,114514746,120630775
1,2025-02-09 11:21:02,DuckDuckGo.exe,0.0,3.153825532351738,153351,54122,114520970,120630999
1,2025-02-09 11:21:12,DuckDuckGo.exe,0.3,3.153825532351738,153354,54122,114521306,120630999
1,2025-02-09 11:21:22,DuckDuckGo.exe,0.3,3.153752552471318,153364,54122,114522426,120630999
1,2025-02-09 11:21:32,DuckDuckGo.exe,0.0,3.153752552471318,153372,54122,114523322,120630999
1,2025-02-09 11:21:42,DuckDuckGo.exe,0.0,3.153655245964091,153373,54122,114523434,120630999
1,2025-02-09 11:21:52,DuckDuckGo.exe,0.0,3.153655245964091,153374,54122,114523546,120630999
1,2025-02-09 11:22:02,DuckDuckGo.exe,0.0,3.1536795725908977,153398,54127,114536218,120631559
1,2025-02-09 11:22:13,DuckDuckGo.exe,0.0,3.153728225844511,153410,54130,114537674,120631895
1,2025-02-09 11:22:23,DuckDuckGo.exe,0.3,3.1536309193372842,153410,54130,114537674,120631895
1,2025-02-09 11:22:33,DuckDuckGo.exe,0.0,3.1538741856053507,153412,54130,114537898,120631895
1,2025-02-09 11:22:43,DuckDuckGo.exe,0.0,3.1538741856053507,153416,54130,114538346,120631895
1,2025-02-09 11:22:53,DuckDuckGo.exe,0.0,3.153728225844511,153423,54132,114544122,120632119
1,2025-02-09 11:23:03,DuckDuckGo.exe,0.0,3.153922838858964,153429,54134,114544794,120632343
1,2025-02-09 11:23:13,DuckDuckGo.exe,0.3,3.153922838858964,153434,54135,114545354,120632455
1,2025-02-09 11:23:23,DuckDuckGo.exe,0.0,3.1523902613701438,153448,54137,114558722,120632679
1,2025-02-09 11:23:33,DuckDuckGo.exe,0.3,3.1524875678773703,153450,54137,114558946,120632679
1,2025-02-09 11:23:43,DuckDuckGo.exe,0.0,3.152511894504177,153463,54141,114560402,120633127
1,2025-02-09 11:23:53,DuckDuckGo.exe,0.0,3.1524632412505635,153473,54144,114561522,120633463
1,2025-02-09 11:24:03,DuckDuckGo.exe,0.3,3.152609201011404,153488,54148,114568194,120633911
1,2025-02-09 11:24:13,DuckDuckGo.exe,0.0,3.1525605477577905,153495,54151,114568978,120634247
1,2025-02-09 11:24:23,DuckDuckGo.exe,0.0,3.1525605477577905,153499,54153,114569426,120634471
1,2025-02-09 11:24:33,DuckDuckGo.exe,0.0,3.1525605477577905,153509,54157,114570546,120634919
1,2025-02-09 11:24:43,DuckDuckGo.exe,0.0,3.152876793906277,153517,54159,114590466,120635143
1,2025-02-09 11:24:53,DuckDuckGo.exe,0.3,3.153655245964091,153545,54165,114743666,120635815
1,2025-02-09 11:25:03,DuckDuckGo.exe,0.0,3.1553581098405585,153618,54176,114860562,120637047
1,2025-02-09 11:25:13,DuckDuckGo.exe,0.0,3.1553581098405585,153620,54176,114860786,120637047
1,2025-02-09 11:25:23,DuckDuckGo.exe,0.0,3.1552608033333316,153624,54176,114861234,120637047
1,2025-02-09 11:25:33,DuckDuckGo.exe,0.0,3.1552608033333316,153641,54176,114863138,120637047
1,2025-02-09 11:25:43,DuckDuckGo.exe,0.0,3.1552608033333316,153641,54176,114863138,120637047
1,2025-02-09 11:25:53,DuckDuckGo.exe,0.0,3.1552608033333316,153647,54176,114863810,120637047
1,2025-02-09 11:26:04,DuckDuckGo.exe,0.3,3.1552121500797186,153683,54184,114877938,120637943
1,2025-02-09 11:26:14,DuckDuckGo.exe,0.0,3.155333783213752,153683,54184,114877938,120637943
1,2025-02-09 11:26:24,DuckDuckGo.exe,0.0,3.155333783213752,153689,54184,114878610,120637943
1,2025-02-09 11:26:34,DuckDuckGo.exe,0.0,3.1552364767065253,153699,54184,114879730,120637943
1,2025-02-09 11:26:44,DuckDuckGo.exe,0.0,3.155504069601398,153701,54184,114879954,120637943
1,2025-02-09 11:26:54,DuckDuckGo.exe,0.0,3.155406763094172,153707,54184,114880626,120637943
1,2025-02-09 11:27:04,DuckDuckGo.exe,0.3,3.155333783213752,153721,54186,114887186,120638167
1,2025-02-09 11:27:14,DuckDuckGo.exe,0.3,3.155333783213752,153723,54186,114887410,120638167
1,2025-02-09 11:27:24,DuckDuckGo.exe,0.0,3.155333783213752,153729,54186,114888082,120638167
1,2025-02-09 11:27:34,DuckDuckGo.exe,0.0,3.1555527228550115,153734,54186,114888642,120638167
1,2025-02-09 11:27:44,DuckDuckGo.exe,0.0,3.155309456586945,153824,54200,115011434,120639735
1,2025-02-09 11:27:54,DuckDuckGo.exe,0.6,3.155309456586945,153836,54200,115012890,120639735
1,2025-02-09 11:28:04,DuckDuckGo.exe,0.0,3.1447760271796534,153870,54206,115016698,120640407
1,2025-02-09 11:28:14,DuckDuckGo.exe,0.0,3.1449463135673006,153874,54206,115017146,120640407
1,2025-02-09 11:28:24,DuckDuckGo.exe,0.3,3.144994966820914,153890,54209,115018938,120640743
1,2025-02-09 11:28:34,DuckDuckGo.exe,0.0,3.145019293447721,153902,54209,115020282,120640743
1,2025-02-09 11:28:44,DuckDuckGo.exe,0.0,3.145019293447721,153902,54209,115020282,120640743
1,2025-02-09 11:28:54,DuckDuckGo.exe,0.0,3.144994966820914,153910,54209,115021178,120640743
1,2025-02-09 11:29:04,DuckDuckGo.exe,0.6,3.145043620074527,153926,54211,115027962,120640967
1,2025-02-09 11:29:14,DuckDuckGo.exe,0.0,3.144824680433267,153926,54211,115027962,120640967
1,2025-02-09 11:29:24,DuckDuckGo.exe,0.0,3.1450922733281406,153956,54216,115031322,120641527
1,2025-02-09 11:29:34,DuckDuckGo.exe,0.0,3.146381584548894,153963,54216,115032106,120641527
1,2025-02-09 11:29:44,DuckDuckGo.exe,0.3,3.154993210438458,153963,54216,115032106,120641527
1,2025-02-09 11:29:54,DuckDuckGo.exe,0.0,3.1548229240508117,153977,54220,115040530,120641975
1,2025-02-09 11:30:04,DuckDuckGo.exe,0.0,3.1528524672794704,154005,54230,115060506,120643095
1,2025-02-09 11:30:15,DuckDuckGo.exe,0.0,3.1534849595764443,154108,54242,115198682,120644439
1,2025-02-09 11:30:25,DuckDuckGo.exe,0.0,3.1534849595764443,154112,54242,115199130,120644439
1,2025-02-09 11:30:35,DuckDuckGo.exe,0.0,3.1534849595764443,154120,54242,115200026,120644439
1,2025-02-09 11:30:45,DuckDuckGo.exe,0.0,3.1534849595764443,154128,54242,115200922,120644439
1,2025-02-09 11:30:55,DuckDuckGo.exe,0.0,3.1533633264424106,154131,54242,115201258,120644439
1,2025-02-09 11:31:05,DuckDuckGo.exe,0.0,3.153509286203251,154158,54247,115209274,120644999
1,2025-02-09 11:31:15,DuckDuckGo.exe,0.0,3.153509286203251,154164,54247,115209946,120644999
1,2025-02-09 11:31:25,DuckDuckGo.exe,0.0,3.1526335276382107,154168,54247,115210394,120644999
1,2025-02-09 11:31:35,DuckDuckGo.exe,0.0,3.1527308341454376,154176,54247,115211290,120644999
1,2025-02-09 11:31:45,DuckDuckGo.exe,0.0,3.1527308341454376,154181,54247,115211962,120644999
1,2025-02-09 11:31:55,DuckDuckGo.exe,0.0,3.1527551607722435,154185,54247,115212410,120644999
1,2025-02-09 11:32:05,DuckDuckGo.exe,0.0,3.1527794873990502,154207,54252,115225082,120645559
1,2025-02-09 11:32:15,DuckDuckGo.exe,0.0,3.1527794873990502,154215,54252,115225978,120645559
1,2025-02-09 11:32:25,DuckDuckGo.exe,0.0,3.152682180891824,154219,54252,115226426,120645559
1,2025-02-09 11:32:35,DuckDuckGo.exe,0.0,3.1527794873990502,154225,54252,115227098,120645559
1,2025-02-09 11:32:45,DuckDuckGo.exe,0.3,3.152803814025857,154235,54252,115228218,120645559
1,2025-02-09 11:32:55,DuckDuckGo.exe,0.0,3.1528281406526637,154247,54255,115229562,120645895
1,2025-02-09 11:33:05,DuckDuckGo.exe,0.0,3.1528281406526637,154261,54257,115236122,120646119
1,2025-02-09 11:33:15,DuckDuckGo.exe,0.3,3.1528281406526637,154271,54257,115237242,120646119
1,2025-02-09 11:33:25,DuckDuckGo.exe,0.0,3.1528281406526637,154271,54257,115237242,120646119
1,2025-02-09 11:33:35,DuckDuckGo.exe,0.3,3.1528281406526637,154279,54257,115238138,120646119
1,2025-02-09 11:33:45,DuckDuckGo.exe,0.0,3.152682180891824,154289,54257,115239258,120646119
1,2025-02-09 11:33:55,DuckDuckGo.exe,0.0,3.152682180891824,154291,54257,115239482,120646119
1,2025-02-09 11:34:06,DuckDuckGo.exe,0.0,3.1525848743845972,154301,54257,115240602,120646119
1,2025-02-09 11:34:16,DuckDuckGo.exe,0.3,3.152682180891824,154309,54257,115241498,120646119
1,2025-02-09 11:34:26,DuckDuckGo.exe,0.3,3.152682180891824,154311,54257,115241722,120646119
1,2025-02-09 11:34:36,DuckDuckGo.exe,0.0,3.1529254471598906,154319,54257,115242618,120646119
1,2025-02-09 11:34:46,DuckDuckGo.exe,0.0,3.1529254471598906,154328,54257,115243738,120646119
1,2025-02-09 11:34:56,DuckDuckGo.exe,0.0,3.1529497737866974,154340,54260,115245082,120646455
1,2025-02-09 11:35:06,DuckDuckGo.exe,0.0,3.152998427040311,154364,54265,115257754,120647015
1,2025-02-09 11:35:16,DuckDuckGo.exe,0.0,3.153314673188797,154386,54268,115281442,120647351
1,2025-02-09 11:35:26,DuckDuckGo.exe,0.0,3.153338999815604,154392,54268,115282114,120647351
1,2025-02-09 11:35:36,DuckDuckGo.exe,0.3,3.153241693308378,154398,54268,115282786,120647351
1,2025-02-09 11:35:46,DuckDuckGo.exe,0.0,3.153241693308378,154408,54268,115283906,120647351
1,2025-02-09 11:35:56,DuckDuckGo.exe,0.0,3.153241693308378,154412,54268,115284354,120647351
1,2025-02-09 11:36:06,DuckDuckGo.exe,0.0,3.1532903465619904,154449,54276,115298482,120648247
1,2025-02-09 11:36:16,DuckDuckGo.exe,0.0,3.1532903465619904,154453,54276,115298930,120648247
1,2025-02-09 11:36:26,DuckDuckGo.exe,0.0,3.1532903465619904,154459,54276,115299602,120648247
1,2025-02-09 11:36:36,DuckDuckGo.exe,0.3,3.1532903465619904,154467,54276,115300498,120648247
1,2025-02-09 11:36:46,DuckDuckGo.exe,0.0,3.1532903465619904,154471,54276,115300946,120648247
1,2025-02-09 11:36:56,DuckDuckGo.exe,0.3,3.153314673188797,154485,54278,115307506,120648471
1,2025-02-09 11:37:06,DuckDuckGo.exe,0.0,3.153120060174344,154491,54278,115308178,120648471
1,2025-02-09 11:37:16,DuckDuckGo.exe,0.6,3.153022753667117,154497,54278,115308850,120648471
1,2025-02-09 11:37:26,DuckDuckGo.exe,0.3,3.1532660199351845,154503,54278,115309522,120648471
1,2025-02-09 11:37:36,DuckDuckGo.exe,0.0,3.1532660199351845,154509,54278,115310194,120648471
1,2025-02-09 11:37:46,DuckDuckGo.exe,0.0,3.1532660199351845,154517,54278,115311090,120648471
1,2025-02-09 11:37:56,DuckDuckGo.exe,0.6,3.1532660199351845,154529,54280,115317426,120648695
1,2025-02-09 11:38:07,DuckDuckGo.exe,0.0,3.1532660199351845,154547,54283,115319442,120649031
1,2025-02-09 11:38:17,DuckDuckGo.exe,0.0,3.1532660199351845,154553,54283,115320114,120649031
1,2025-02-09 11:38:27,DuckDuckGo.exe,0.3,3.1532660199351845,154557,54283,115320562,120649031
1,2025-02-09 11:38:37,DuckDuckGo.exe,0.3,3.153241693308378,154567,54283,115321682,120649031
1,2025-02-09 11:38:47,DuckDuckGo.exe,0.0,3.1532660199351845,154571,54283,115322130,120649031
1,2025-02-09 11:38:57,DuckDuckGo.exe,0.0,3.1532660199351845,154583,54285,115328466,120649255
1,2025-02-09 11:39:07,DuckDuckGo.exe,0.0,3.1538012057249314,154606,54288,115372026,120649591
1,2025-02-09 11:39:17,DuckDuckGo.exe,0.0,3.1538012057249314,154621,54291,115373706,120649927
1,2025-02-09 11:39:27,DuckDuckGo.exe,0.0,3.1538012057249314,154629,54291,115374602,120649927
1,2025-02-09 11:39:37,DuckDuckGo.exe,0.3,3.1538012057249314,154635,54291,115375274,120649927
1,2025-02-09 11:39:47,DuckDuckGo.exe,0.0,3.1538012057249314,154643,54291,115376170,120649927
1,2025-02-09 11:39:57,DuckDuckGo.exe,0.0,3.1538741856053507,154665,54296,115383626,120650487
1,2025-02-09 11:40:07,DuckDuckGo.exe,0.0,3.1538741856053507,154669,54296,115384074,120650487
1,2025-02-09 11:40:17,DuckDuckGo.exe,0.3,3.1538741856053507,154679,54296,115385194,120650487
1,2025-02-09 11:40:27,DuckDuckGo.exe,0.0,3.1539714921125777,154683,54296,115385642,120650487
1,2025-02-09 11:40:37,DuckDuckGo.exe,0.0,3.1539714921125777,154689,54296,115386314,120650487
1,2025-02-09 11:40:47,DuckDuckGo.exe,0.0,3.1539958187393844,154710,54299,115394570,120650823
1,2025-02-09 11:40:57,DuckDuckGo.exe,0.0,3.1538985122321574,154716,54299,115395242,120650823
1,2025-02-09 11:41:07,DuckDuckGo.exe,0.0,3.1538985122321574,154724,54299,115396138,120650823
1,2025-02-09 11:41:17,DuckDuckGo.exe,0.3,3.2915142400775337,154730,54299,115396810,120650823
1,2025-02-09 11:41:27,DuckDuckGo.exe,0.0,3.2380929676100694,154864,54353,115437211,120659347
1,2025-02-09 11:41:37,DuckDuckGo.exe,0.0,3.2380929676100694,154870,54353,115437883,120659347
1,2025-02-09 11:41:48,DuckDuckGo.exe,0.0,3.242204167540398,154877,54353,115438667,120659347
1,2025-02-09 11:41:58,DuckDuckGo.exe,0.0,3.243469152134345,154892,54363,115445339,120660467
1,2025-02-09 11:42:08,DuckDuckGo.exe,0.0,3.243469152134345,154896,54363,115445787,120660467
1,2025-02-09 11:42:18,DuckDuckGo.exe,0.0,3.243469152134345,154904,54363,115446683,120660467
1,2025-02-09 11:42:28,DuckDuckGo.exe,0.9,3.2443692373261923,155596,54693,115615774,120708719
1,2025-02-09 11:42:38,DuckDuckGo.exe,0.6,3.244393563952999,156435,54974,115752814,120734095
1,2025-02-09 11:42:48,DuckDuckGo.exe,0.3,3.2444422172066125,156600,55007,115772302,120737791
1,2025-02-09 11:42:58,DuckDuckGo.exe,0.0,3.244393563952999,156638,55013,115776302,120738463
1,2025-02-09 11:43:08,DuckDuckGo.exe,0.0,3.244393563952999,156654,55016,115778094,120738799
1,2025-02-09 11:43:18,DuckDuckGo.exe,0.3,3.2697175824587505,157583,55398,115927175,120785793
1,2025-02-09 11:43:28,DuckDuckGo.exe,0.0,3.2698635422195905,158047,55549,115996336,120806837
1,2025-02-09 11:43:38,DuckDuckGo.exe,0.9,3.2699365221000107,158690,55741,116088349,120831965
1,2025-02-09 11:43:48,DuckDuckGo.exe,0.9,3.2698878688463973,159067,55855,116146989,120842701
1,2025-02-09 11:43:58,DuckDuckGo.exe,0.3,3.270544687770178,160296,56315,116375513,120882733
1,2025-02-09 11:44:08,DuckDuckGo.exe,0.6,3.2713717930816046,160777,56491,116447251,120909503
1,2025-02-09 11:44:18,DuckDuckGo.exe,0.6,3.271761019110511,161351,56703,116526865,120947225
1,2025-02-09 11:44:28,DuckDuckGo.exe,0.6,3.271663712603285,161602,56763,116558997,120956648
1,2025-02-09 11:44:38,DuckDuckGo.exe,0.0,3.2718826522445448,162129,56954,116634908,120988648
1,2025-02-09 11:44:48,DuckDuckGo.exe,0.0,3.2718826522445448,162186,56964,116641148,120989768
1,2025-02-09 11:44:58,DuckDuckGo.exe,1.2,3.2802996651196556,162289,57007,116659653,120997568
1,2025-02-09 11:45:08,DuckDuckGo.exe,0.3,3.250304934267022,162355,57009,116667045,120997792
1,2025-02-09 11:45:19,DuckDuckGo.exe,0.0,3.2501346478793747,162482,57027,116694741,120999808
1,2025-02-09 11:45:29,DuckDuckGo.exe,0.3,3.2501346478793747,162606,57041,116713141,121001376
1,2025-02-09 11:45:39,DuckDuckGo.exe,0.3,3.2500616679989545,162799,57067,116735205,121004288
1,2025-02-09 11:45:49,DuckDuckGo.exe,0.0,3.2502562810134084,163055,57091,116764325,121006976
1,2025-02-09 11:45:59,DuckDuckGo.exe,0.6,3.2503535875206353,163286,57119,116799733,121014096
1,2025-02-09 11:46:09,DuckDuckGo.exe,0.6,3.2505482005350883,163547,57143,116829413,121016784
1,2025-02-09 11:46:19,DuckDuckGo.exe,0.6,3.250815793429962,163783,57171,116856069,121019920
1,2025-02-09 11:46:29,DuckDuckGo.exe,0.0,3.251059059698029,164001,57193,116881045,121022384
1,2025-02-09 11:46:39,DuckDuckGo.exe,0.3,3.256240631207851,164066,57263,116888437,121030224
1,2025-02-09 11:46:49,DuckDuckGo.exe,0.0,3.2531268229765966,164072,57263,116889109,121030224
1,2025-02-09 11:46:59,DuckDuckGo.exe,0.0,3.2521780845311357,164105,57267,116914181,121030672
1,2025-02-09 11:47:09,DuckDuckGo.exe,0.0,3.252494330679623,164136,57273,116926237,121031344
1,2025-02-09 11:47:19,DuckDuckGo.exe,0.0,3.2525186573064295,164246,57275,116956653,121031568
1,2025-02-09 11:47:29,DuckDuckGo.exe,0.3,3.252761923574496,164433,57296,116986917,121033920
1,2025-02-09 11:47:39,DuckDuckGo.exe,0.0,3.2528835567085292,164536,57314,116998901,121035936
1,2025-02-09 11:47:49,DuckDuckGo.exe,0.3,3.2533214359910496,164799,57373,117119443,121041782
1,2025-02-09 11:47:59,DuckDuckGo.exe,0.0,3.2534673957518896,164995,57389,117159555,121043574
1,2025-02-09 11:48:09,DuckDuckGo.exe,0.0,3.2542945010633173,165237,57424,117187331,121048174
1,2025-02-09 11:48:19,DuckDuckGo.exe,0.0,3.2541728679292836,165422,57442,117208387,121050190
1,2025-02-09 11:48:29,DuckDuckGo.exe,0.0,3.25434315431693,165587,57462,117242763,121052430
1,2025-02-09 11:48:39,DuckDuckGo.exe,0.3,3.254586420584997,165837,57516,117274703,121057970
1,2025-02-09 11:48:49,DuckDuckGo.exe,1.6,3.2548053602262574,166219,57637,117336659,121068982
1,2025-02-09 11:48:59,DuckDuckGo.exe,0.6,3.254854013479871,166556,57751,117399693,121079464
1,2025-02-09 11:49:09,DuckDuckGo.exe,0.0,3.2532484561106294,166687,57769,117427021,121081480
1,2025-02-09 11:49:20,DuckDuckGo.exe,0.0,3.2529565365889495,166830,57785,117443037,121083272
1,2025-02-09 11:49:30,DuckDuckGo.exe,0.0,3.2528835567085292,166974,57806,117467829,121085624
1,2025-02-09 11:49:40,DuckDuckGo.exe,0.3,3.252907883335336,167172,57878,117507475,121091910
1,2025-02-09 11:49:50,DuckDuckGo.exe,0.3,3.252980863215756,167405,57948,117554981,121098480
1,2025-02-09 11:50:00,DuckDuckGo.exe,0.3,3.252980863215756,167430,57950,117562885,121098704
1,2025-02-09 11:50:10,DuckDuckGo.exe,0.0,3.2517402052486153,167538,57952,117579125,121098928
1,2025-02-09 11:50:20,DuckDuckGo.exe,0.0,3.2518131851290355,167750,57982,117615781,121102288
1,2025-02-09 11:50:30,DuckDuckGo.exe,0.0,3.2519104916362624,168191,58138,117700425,121116204
1,2025-02-09 11:50:40,DuckDuckGo.exe,0.0,3.252056451397103,168410,58186,117761423,121120818
1,2025-02-09 11:50:50,DuckDuckGo.exe,0.3,3.2521537579043294,168560,58191,117801271,121121378
1,2025-02-09 11:51:00,DuckDuckGo.exe,1.2,3.2524213507992026,168803,58218,117833655,121124402
1,2025-02-09 11:51:10,DuckDuckGo.exe,0.0,3.2525916371868497,168991,58236,117855047,121126418
1,2025-02-09 11:51:20,DuckDuckGo.exe,0.6,3.252834903454916,169249,58268,117884167,121130002
1,2025-02-09 11:51:30,DuckDuckGo.exe,0.0,3.252980863215756,169322,58282,117892679,121131570
1,2025-02-09 11:51:40,DuckDuckGo.exe,0.0,3.252980863215756,169348,58282,117895591,121131570
1,2025-02-09 11:51:50,DuckDuckGo.exe,0.3,3.2531268229765966,169609,58298,117933535,121133362
1,2025-02-09 11:52:00,DuckDuckGo.exe,0.0,3.253418742498276,169880,58351,117980955,121138790
1,2025-02-09 11:52:10,DuckDuckGo.exe,1.2,3.2536620087663435,170112,58374,118011451,121141366
1,2025-02-09 11:52:20,DuckDuckGo.exe,0.0,3.252032124770296,170219,58404,118025941,121144472
1,2025-02-09 11:52:30,DuckDuckGo.exe,0.0,3.2521780845311357,170477,58484,118073637,121153120
1,2025-02-09 11:52:40,DuckDuckGo.exe,0.6,3.2522024111579424,171035,58678,118176017,121171996
1,2025-02-09 11:52:50,DuckDuckGo.exe,0.0,3.2522024111579424,171154,58721,118196185,121175796
1,2025-02-09 11:53:00,DuckDuckGo.exe,0.0,3.2522024111579424,171166,58723,118202521,121176020
1,2025-02-09 11:53:10,DuckDuckGo.exe,0.0,3.2520807780239096,171180,58726,118204089,121176356
1,2025-02-09 11:53:21,DuckDuckGo.exe,0.0,3.2521780845311357,171190,58726,118205209,121176356
1,2025-02-09 11:53:31,DuckDuckGo.exe,0.0,3.2521780845311357,171194,58726,118205657,121176356
1,2025-02-09 11:53:41,DuckDuckGo.exe,0.0,3.2520807780239096,171200,58726,118206329,121176356
1,2025-02-09 11:53:51,DuckDuckGo.exe,0.0,3.2522024111579424,171208,58726,118207225,121176356
1,2025-02-09 11:54:01,DuckDuckGo.exe,0.0,3.2523240442919756,171220,58728,118213561,121176580
1,2025-02-09 11:54:11,DuckDuckGo.exe,0.6,3.2524456774260093,171489,58821,118276675,121186470
1,2025-02-09 11:54:21,DuckDuckGo.exe,0.0,3.252470004052816,171499,58821,118277795,121186470
1,2025-02-09 11:54:31,DuckDuckGo.exe,0.0,3.252494330679623,171517,58824,118279811,121186806
1,2025-02-09 11:54:41,DuckDuckGo.exe,0.0,3.252397024172396,171547,58834,118284973,121187672
1,2025-02-09 11:54:51,DuckDuckGo.exe,1.2,3.252907883335336,172284,59129,118421607,121214362
